id,uri,old_findID,secuid,objecttype,objectCertainty,classification,subClassification,length,height,width,thickness,diameter,weight,quantity,otherRef,smrRef,musaccno,TID,broadperiod,fromdate,todate,periodFromName,subperiodFrom,periodToName,subperiodTo,cultureName,description,note,reasonTerm,notes,inscription,workflow,rulerName,mintName,denominationName,tribeName,reeceID,categoryTerm,typeTerm,geography,axis,moneyerName,obverseDescription,reverseDescription,obverseLegend,reverseLegend,mintmark,cciNumber,reverseType,datefound1,datefound2,regionName,county,district,parish,knownas,gridref,fourFigure,easting,northing,latitude,longitude,gridSource,subsequentActionTerm,currentLocation,thumbnail,imagedir,filename,finder,discoveryMethod,creator,institution,created,updated
823431,https://finds.org.uk/database/artefacts/record/id/823431,BH-FB4112,PAS586FB411001252,COIN,Certain,,,,,,,15,1.59,1,,,,,ROMAN,364,378,ROMAN,,ROMAN,,,"A very worn copper-alloy nummus of the House of Valentinian dating to the period AD 364 to 378 (Reece period 19). GLORIA ROMANORVM reverse type depicting Emperor advancing right dragging captive and holding standard. Mint unclear.",,,,,3,"House of Valentinian",,"Nummus (AE 1 - AE 4)",,19,,,,,,"Bust right","Emperor advancing right dragging captive and holding labarum",[...],[...],,,"GLORIA ROMANORVM",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599121,images/pwalton/,bhfb4112.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T15:13:21Z,2017-01-26T14:59:32Z
823429,https://finds.org.uk/database/artefacts/record/id/823429,BH-FB228F,PAS586FB228001FC7,COIN,Certain,,,,,,,14,0.86,1,,,,,ROMAN,364,378,ROMAN,,ROMAN,,,"A very worn copper-alloy nummus of the House of Valentinian dating to the period AD 364 to 378 (Reece period 19). GLORIA ROMANORVM reverse type depicting Emperor advancing right dragging captive and holding standard. Mint unclear.",,,,,3,"House of Valentinian",,"Nummus (AE 1 - AE 4)",,19,,,,,,"Bust right","Emperor advancing right dragging captive and holding labarum",[...],[...],,,"GLORIA ROMANORVM",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599082,images/pwalton/,bhfb228f.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T15:05:12Z,2017-01-26T12:33:23Z
823425,https://finds.org.uk/database/artefacts/record/id/823425,BH-FB0361,PAS586FB0360010CA,COIN,Certain,,,,,,,20,2.59,1,,,,,ROMAN,286,293,ROMAN,,ROMAN,,,"A very worn radiate, possibly of Carausius and dating to the period AD 286 to 293 (Reece period 14). Possibly a MARS VICTOR reverse type depicting Mars advancing right with spear and trophy. Mint unclear.",,,,,3,Carausius,,"Radiate (antoninianus)",,14,,,,,,"Radiate, draped and cuirassed bust right","Mars advancing right holding spear and trophy",[...]CARAV[...],[...],,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599002,images/pwalton/,bhfb0361.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T14:56:54Z,2017-01-26T11:30:33Z
823418,https://finds.org.uk/database/artefacts/record/id/823418,BH-FAD926,PAS586FAD92001603,COIN,Certain,,,,,,,16,2.4,1,,,,,ROMAN,364,378,ROMAN,,ROMAN,,,"A worn copper-alloy nummus of the House of Valentinian dating to the period AD 364 to 378 (Reece period 19). SECVRITAS REI PVBLICAE reverse type depicting Victory advancing left. Mint unclear.",,,,,3,"House of Valentinian",,"Nummus (AE 1 - AE 4)",,19,,,,,,"Bust right","Victory advancing left",[...],[...],,,"SECVRITAS REI PVBLICAE",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599080,images/pwalton/,bhfad926.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T14:45:38Z,2017-01-26T12:30:35Z
823415,https://finds.org.uk/database/artefacts/record/id/823415,BH-FAC67B,PAS586FAC67001C06,COIN,Certain,,,,,,,20,2.53,1,,,,,ROMAN,286,293,ROMAN,,ROMAN,,,"A worn copper-alloy radiate of Carausius dating to the period AD 286 to 293 (Reece period 14). FIDES MILIT/MILITVM reverse type depicting Fides standing left holding two military standards. Mint unclear.",,,,,3,Carausius,,"Radiate (antoninianus)",,14,,,,,,"Radiate, cuirassed bust right","Fides standing left holding two military standards",[...]RAV[...],[...],,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599081,images/pwalton/,bhfac67b.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T14:40:39Z,2017-01-26T12:31:39Z
823414,https://finds.org.uk/database/artefacts/record/id/823414,BH-FA9DE4,PAS586FA9DE0013BB,COIN,Certain,,,,,,,17,1.34,1,,,,,ROMAN,364,378,ROMAN,,ROMAN,,,"A worn copper-alloy nummus of the House of Valentinian dating to the period AD 364 to 378 (Reece period 19). GLORIA ROMANORVM reverse type depicting emperor advancing right dragging captive and holding labarum. Mint unclear.",,,,,3,"House of Valentinian",,"Nummus (AE 1 - AE 4)",,19,,,,,,"Bust right","Emperor advancing right dragging captive and holding labarum",[...],[...],,,"GLORIA ROMANORVM",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599006,images/pwalton/,bhfa9de4copy.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T14:29:50Z,2017-01-26T11:33:36Z
823412,https://finds.org.uk/database/artefacts/record/id/823412,BH-FA88F4,PAS586FA88F00149A,COIN,Certain,,,,,,,17,2.07,1,,,,,ROMAN,272,274,ROMAN,,ROMAN,,,"A worn copper-alloy radiate of Tetricus II dating to the period AD 272 to 274 (Reece period 14). PIETAS AVGG/AVGVSTOR reverse type depicting priestly implements. Gaul Mint II. cf. Normanby p. 197, no. 1540ff.",,,,,3,"Tetricus II","Mint II, Gaul (Uncertain, France or Germany)","Radiate (antoninianus)",,13,,,,,,"Radiate bust right","Priestly implements",[...],[...],,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599077,images/pwalton/,bhfa88f4.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T14:24:15Z,2017-01-26T12:29:31Z
823410,https://finds.org.uk/database/artefacts/record/id/823410,BH-FA7968,PAS586FA79600187C,COIN,Certain,,,,,,,17,1.33,1,,,,,ROMAN,364,378,ROMAN,,ROMAN,,,"A copper-alloy nummus of the House of Valentinian dating to the period AD 364 to 378 (Reece period 19). SECVRITAS REI PVBLICAE reverse type depicting Victory advancing left. Mint unclear.",,,,,3,"House of Valentinian",,"Nummus (AE 1 - AE 4)",,19,,,,,,"Bust right","Victory advancing left",[...],[...],,,"SECVRITAS REI PVBLICAE",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599096,images/pwalton/,bhfa7968copy.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T14:20:06Z,2017-01-26T13:31:22Z
823381,https://finds.org.uk/database/artefacts/record/id/823381,BH-F9D085,PAS586F9D080015C4,COIN,Certain,,,,,,,24,3.6,1,,,,,ROMAN,276,282,ROMAN,,ROMAN,,,"A copper-alloy radiate of Probus dating to the period AD 276 to 282 (Reece period 14). TEMPOR FELICIT reverse type depicting Felicitas standing right holding caduceus and cornucopiae. Mint of Rome cf. RIC V, Pt II, p. 31, no. 129.",,,,,3,Probus,Rome,"Radiate (antoninianus)",,14,,,,,,"Radiate, cuirassed bust right","Felicitas standing right holding caduceus and cornucopiae","IMP C PROBVS P F AVG","TEMPOR FELICIT",?B/-//-,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599076,images/pwalton/,bhf9d085.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T13:35:04Z,2017-01-26T12:27:25Z
823361,https://finds.org.uk/database/artefacts/record/id/823361,BH-F8D317,PAS586F8D3100173E,COIN,Certain,,,,,,,18,2.26,1,,,,,ROMAN,271,274,ROMAN,,ROMAN,,,"A copper-alloy radiate of Tetricus I dating to the period AD 271 to 274 (Reece period 13). PAX AVG reverse type depicting Pax standing left with olive branch and vertical sceptre. Gaul Mint I. Normanby p. 196, no. 1473ff.",,,,,3,,,,,,,,,,,,,,,,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599112,images/pwalton/,bhf8d317.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T12:27:29Z,2017-01-26T14:40:52Z
823358,https://finds.org.uk/database/artefacts/record/id/823358,BH-F8C2AC,PAS586F8C2A001D0A,COIN,Certain,,,,,,,18,1.52,1,,,,,ROMAN,271,274,ROMAN,,ROMAN,,,"A copper-alloy radiate of Tetricus I dating to the period AD 271 to 274 (Reece period 13). SALVS AVGG reverse type depicting Salus standing left feeding snake rising from altar from patera and holding rudder. Gaul Mint I. Normanby p. 196, no. 1494ff.",,,,,3,"Tetricus I","Mint I, Gaul (Uncertain, France or Germany)","Radiate (antoninianus)",,,,,,,,"Radiate, draped bust right","Salus standing left feeding snake rising from altar from patera and holding rudder","IMP TETRICVS P F AVG","SALVS AVGG",,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599114,images/pwalton/,bhf8c2ac.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T12:23:06Z,2017-01-26T14:44:54Z
823356,https://finds.org.uk/database/artefacts/record/id/823356,BH-F8A532,PAS586F8A530011B1,COIN,Certain,,,,,,,20,1.63,1,,,,,ROMAN,268,270,ROMAN,,ROMAN,,,"A copper-alloy radiate of Claudius II dating to the period AD 268 to 270 (Reece period 13). VIRTVS AVG reverse type depicting Virtus standing left holding olive branch and vertical spear, shield resting against legs. Mint of Rome. Cunetio p. 134, no. 1970.",,,,,3,"Claudius II",Rome,"Radiate (antoninianus)",,13,,,,,,"Radiate, draped and cuirassed bust right","Virtus standing left holding olive branch and long vertical sceptre. Shield rests against legs","IMP C CLAVDIVS AVG","VIRTVS AVG",,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599008,images/pwalton/,bhf8a532.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T12:15:15Z,2017-01-26T11:35:35Z
823353,https://finds.org.uk/database/artefacts/record/id/823353,BH-F886D1,PAS586F886D00117E,COIN,Certain,,,,,,,17,1.28,1,,,,,ROMAN,367,375,ROMAN,,ROMAN,,,"A copper-alloy nummus of Gratian dating to the period AD 367 to 375 (Reece period 19). GLORIA NOVI SAECVLI reverse type depicting Gratian standing right holding labarum and resting hand on shield. Mint of Arles. RIC IX, no. 15.",,,,,3,Gratian,Arelatum,"Nummus (AE 1 - AE 4)",,19,,,,,,"Pearl-diademed, draped and cuirassed bust right","Emperor standing right holding labarum and resting hand on shield","DN GR[...]",[...],,,"GLORIA NOVI SAECVLI",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599118,images/pwalton/,bhf886d1.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T12:07:09Z,2017-01-26T14:55:20Z
823352,https://finds.org.uk/database/artefacts/record/id/823352,BH-F87B57,PAS586F87B500172E,COIN,Certain,,,,,,,14,1.16,1,,,,,ROMAN,330,341,ROMAN,,ROMAN,,,"A copper-alloy nummus of the House of Constantine dating to the period AD 330 to 341 (Reece period 17). Probably a GLORIA EXERCITVS reverse type depicting two soldiers, and one or two standards. Mint unclear.",,,,,3,"House of Constantine",,"Nummus (AE 1 - AE 4)",,17,,,,,,"Laureate, draped and cuirassed bust right","Two soldiers, unclear whether one or two standards",[...],[...],,,"GLORIA EXERCITVS",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599204,images/pwalton/,bhf87b57.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T12:04:05Z,2017-01-26T17:17:18Z
823350,https://finds.org.uk/database/artefacts/record/id/823350,BH-F87098,PAS586F87090018AC,COIN,Certain,,,,,,,14,1.16,1,,,,,ROMAN,335,341,ROMAN,,ROMAN,,,"A copper-alloy nummus of the House of Constantine dating to the period AD 335 to 341 (Reece period 17). GLORIA EXERCITVS reverse type depicting two soldiers, one standard. Mint unclear.",,,,,3,"House of Constantine",,"Nummus (AE 1 - AE 4)",,17,,,,,,"Bust right","Two soldiers, one standard",[...],[...],,,"GLORIA EXERCITVS",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599202,images/pwalton/,bhf87098.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T12:01:13Z,2017-01-26T17:12:49Z
823347,https://finds.org.uk/database/artefacts/record/id/823347,BH-F85F0D,PAS586F85F0001D59,COIN,Certain,,,,,,,17,1.31,1,,,,,ROMAN,364,378,ROMAN,,ROMAN,,,"A copper-alloy nummus of the House of Valentinian dating to the period AD 364 to 378 (Reece period 19). SECVRITAS REI PVBLICAE reverse type depicting Victory advancing left with wreath and palm. Mint unclear.",,,,,3,"House of Valentinian",,"Nummus (AE 1 - AE 4)",,19,,,,,,"Pearl-diademed, draped and cuirassed bust right","Victory advancing left holding wreath and palm",[...],[...],,,"SECVRITAS REI PVBLICAE",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599200,images/pwalton/,bhf85f0d.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T11:56:32Z,2017-01-26T17:07:06Z
823342,https://finds.org.uk/database/artefacts/record/id/823342,BH-F83205,PAS586F83200015A2,COIN,Certain,,,,,,,18,3.33,1,,,,,ROMAN,320,320,ROMAN,,ROMAN,,,"A copper-alloy nummus of Constantine I dating to AD 320 (Reece period 16). VICTORIAE LAETAE PRINC PERP reverse type depicting Victories standing holding shield inscribed VOT/PR over altar. Mint of London. RIC VII, p. 108, no. 168.",,,,,3,"Constantine I",Londinium,"Nummus (AE 1 - AE 4)",,16,,,,,,"Bust left, wearing high-crested helmet, cuirassed, spear across right shoulder","Victories holding shield inscribed VOT/PR over altar","CONSTANTINVS AVG","VICTORIAE LAETAE PRINC PERP",starinwreath//PLN,,"VICTORIAE LAETAE PRINC PERP (or variant)",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599198,images/pwalton/,bh83205.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T11:44:32Z,2017-01-26T16:59:56Z
823339,https://finds.org.uk/database/artefacts/record/id/823339,BH-F805D1,PAS586F805D0010CC,COIN,Certain,,,,,,,18,3.17,1,,,,,ROMAN,320,320,ROMAN,,ROMAN,,,"A copper-alloy nummus of Constantine I dating to AD 320 (Reece period 16). VIRTVS EXERCIT reverse type depicting standard inscribed 'VOT/XX' flanked by two seated captives. Mint of Aquileia. RIC VII, p. 401, no. 58.",1,"For inclusion in British Numismatic Journal ?Coin Register?",,,3,"Constantine I",Aquileia,"Nummus (AE 1 - AE 4)",,,,,,,,"Helmeted, cuirassed bust right","Standard inscribed VOT/XX flanked by seated captives","CONSTANTINVS AVG","VIRTVS EXERCIT",*/-//AQP,,"VIRTVS EXERCIT",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599197,images/pwalton/,bhf805d1.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T11:32:45Z,2017-01-26T16:55:11Z
823335,https://finds.org.uk/database/artefacts/record/id/823335,BH-F7D462,PAS586F7D46001286,COIN,Certain,,,,,,,19,2.43,1,,,,,ROMAN,320,320,ROMAN,,ROMAN,,,"A copper-alloy nummus of Constantine II dating to AD 320 (Reece period 16). BEATA TRANQVILLITAS reverse type depicting altar surmounted by globe. Mint of London. RIC VII, p. 1102, no. 236.",,,,,3,"Constantine II",Londinium,"Nummus (AE 1 - AE 4)",,16,,,,,,"Radiate, draped and cuirassed bust left","Altar surmounted by globe",[...],,-//PLON,,"BEATA TRANQVILLITAS",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599196,images/pwalton/,bhf7d462.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T11:19:34Z,2017-01-26T16:48:40Z
823329,https://finds.org.uk/database/artefacts/record/id/823329,BH-F7BDCC,PAS586F7BDC001CE5,COIN,Certain,,,,,,,16,2.46,1,,,,,ROMAN,332,332,ROMAN,,ROMAN,,,"A copper-alloy commemorative nummus of the House of Constantine dating to AD 332 (Reece period 17). VRBS ROMA type depicting wolf and twins. Mint of Lyon. RIC VII, p. 138, no. 257",,,,,3,"House of Constantine",Lugdunum,"Nummus (AE 1 - AE 4)",,17,,,,,,"Helmeted bust left","Wolf and twins, two stars above","VRBS ROMA",,-//crescentanddotPLG,,"Wolf and Twins [VRBS ROMA]",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599194,images/pwalton/,bhf7bdcc.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T11:13:32Z,2017-01-26T16:43:55Z
823325,https://finds.org.uk/database/artefacts/record/id/823325,BH-F7A604,PAS586F7A60001495,COIN,Certain,,,,,,,10,0.79,1,,,,,ROMAN,275,285,ROMAN,,ROMAN,,,"A copper-alloy barbarous radiate possibly imitating an issue of Divus Claudius II dating to the period AD 275 to 285 (Reece period 14). Possibly a CONSECRATIO reverse type depicting a lit altar.",,,,,3,"Divus Claudius (Barbarous Radiate)",,"Radiate (antoninianus)",,,,,,,,"Radiate, draped bust right","Lit altar",[...],[...],,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599183,images/pwalton/,bhf7a604.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T11:07:12Z,2017-01-26T16:19:24Z
823323,https://finds.org.uk/database/artefacts/record/id/823323,BH-F79179,PAS586F791700192D,COIN,Certain,,,,,,,14,1.76,1,,,,,ROMAN,275,285,ROMAN,,ROMAN,,,"A copper-alloy barbarous radiate dating to the period AD 275 to 285 (Reece period 14). Unclear reverse type.",,,,,3,"Radiate (Barbarous)",,"Radiate (antoninianus)",,14,,,,,,"Radiate, draped bust right","Abstract design",[...],[...],,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599184,images/pwalton/,bhf79179.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T11:01:43Z,2017-01-26T16:24:37Z
823321,https://finds.org.uk/database/artefacts/record/id/823321,BH-F77F6B,PAS586F77F6001B3D,COIN,Certain,,,,,,,12,0.97,1,,,,,ROMAN,355,361,ROMAN,,ROMAN,,,"A copper-alloy contemporary copy of a nummus of Constans or Constantius II dating to the period AD 355 to 361 (Reece period 18). FEL TEMP REPARATIO reverse type depicting soldier spearing fallen horseman.",,,,,3,Constans,,"Nummus (AE 1 - AE 4)",,18,,,,,,"Pearl-diademed, draped and cuirassed bust right","Soldier spearing fallen horseman",[...]AVG,[...],,,"FEL TEMP REPARATIO",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599182,images/pwalton/,bhf77f6b.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T10:56:54Z,2017-01-26T16:14:50Z
823317,https://finds.org.uk/database/artefacts/record/id/823317,BH-F76D96,PAS586F76D90016BA,COIN,Certain,,,,,,,17,2.59,1,,,,,ROMAN,270,270,ROMAN,,ROMAN,,,"A copper-alloy radiate of Divus Claudius II dating to AD 270, possibly a barbarous copy. CONSECRATIO reverse type depicting eagle left, head right. Mint uncertain.",,,,,3,"Divus Claudius (Barbarous Radiate)",,"Radiate (antoninianus)",,14,,,,,,"Radiate head right","Eagle left, head right",[...]AVDIO,[...],,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599155,images/pwalton/,bhf76d96.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T10:52:09Z,2017-01-26T15:41:31Z
823313,https://finds.org.uk/database/artefacts/record/id/823313,BH-F75993,PAS586F75990012BE,COIN,Certain,,,,,,,16,1.97,1,,,,,ROMAN,330,335,ROMAN,,ROMAN,,,"A copper-alloy commemorative nummus of the House of Constantine dating to the period AD 330 to 335 (Reece period 17). VRBS ROMA type with a reverse depicting wolf and twins. Mint unclear.",,,,,3,"House of Constantine",,"Nummus (AE 1 - AE 4)",,17,,,,,,"Helmeted bust left","Wolf and twins",[...],,,,"Wolf and Twins [VRBS ROMA]",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599131,images/pwalton/,bhf75993.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T10:46:49Z,2017-01-26T15:20:28Z
823310,https://finds.org.uk/database/artefacts/record/id/823310,BH-F74456,PAS586F7445001687,COIN,Certain,,,,,,,15,0.99,1,,,,,ROMAN,364,378,ROMAN,,ROMAN,,,"A copper-alloy nummus of the House of Valentininan dating to the period AD 364 to 378 (Reece period 19). GLORIA ROMANORVM reverse type depicting emperor advancing right dragging captive and holding labarum. MInt unclear.",,,,,3,"House of Valentinian",,"Nummus (AE 1 - AE 4)",,19,,,,,,"Pearl-diademed, draped and cuirassed bust right","Emperor advancing right dragging captive and holding labarum",[...],[...],,,"GLORIA ROMANORVM",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599128,images/pwalton/,bhf74456.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T10:41:09Z,2017-01-26T15:15:20Z
823308,https://finds.org.uk/database/artefacts/record/id/823308,BH-F73927,PAS586F7392001778,COIN,Certain,,,,,,,16,1.72,1,,,,,ROMAN,330,335,ROMAN,,ROMAN,,,"A copper-alloy nummus of the House of Constantine dating to the period AD 330 to 335 (Reece period 17). GLORIA EXERCITVS reverse type depicting two soldiers, two standards. Mint unclear.",,,,,3,"House of Constantine",,"Nummus (AE 1 - AE 4)",,17,,,,,,"Laureate, draped and cuirassed bust right","Two soldiers, two standards",[...],"GLORIA EXERCITVS",,,"GLORIA EXERCITVS",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599190,images/pwalton/,bhf73927replace.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T10:38:10Z,2017-01-26T16:31:03Z
823306,https://finds.org.uk/database/artefacts/record/id/823306,BH-F72C18,PAS586F72C1001803,COIN,Certain,,,,,,,16,1.63,1,,,,,ROMAN,367,375,ROMAN,,ROMAN,,,"A copper-alloy nummus of Gratian dating to the period AD 367 to 375 (Reece period 19). GLORIA NOVI SAECVLI reverse type depicting Gratian standing right holding labarum and resting hand on shield. Mint of Arles. RIC IX, no. 15.",,,,,3,Gratian,Arelatum,"Nummus (AE 1 - AE 4)",,19,,,,,,"Pearl-diademed, draped and cuirassed bust right","Gratian standing right holding labarum and resting hand on shield",[...],[...],,,"GLORIA NOVI SAECVLI",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599192,images/pwalton/,bhf72c18.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T10:34:41Z,2017-01-26T16:36:23Z
823303,https://finds.org.uk/database/artefacts/record/id/823303,BH-F71032,PAS586F71030011C6,COIN,Certain,,,,,,,13,0.87,1,,,,,ROMAN,275,285,ROMAN,,ROMAN,,,"A copper-alloy barbarous radiate imitating an issue of Tetricus II dating to the period AD 275 to 285 (Reece period 14). PIETAS AVGG reverse type depicting priestly implements.",,,,,3,"Radiate (Barbarous)",,"Radiate (antoninianus)",,14,,,,,,"Radiate bust right",Jug,[...],[...],,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599193,images/pwalton/,bhf71032.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T10:27:15Z,2017-01-26T16:40:31Z
823300,https://finds.org.uk/database/artefacts/record/id/823300,BH-F6FC16,PAS586F6FC10016BB,COIN,Certain,,,,,,,16,1.29,1,,,,,ROMAN,330,335,ROMAN,,ROMAN,,,"A worn copper-alloy commemorative nummus of the House of Constantine dating to the period AD 330 to 335 (Reece period 17). VRBS ROMA type with a reverse depicting wolf and twins. Mint unclear.",,,,,3,"House of Constantine",,"Nummus (AE 1 - AE 4)",,17,,,,,,"Helmeted bust left","Wolf and twins","VRBS ROMA",,-//[...],,"Wolf and Twins [VRBS ROMA]",,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,,"Returned to finder",,599127,images/pwalton/,bhf6fc16.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-06T10:21:53Z,2017-01-26T15:11:13Z
823243,https://finds.org.uk/database/artefacts/record/id/823243,BH-E7B33C,PAS586E7B33001C3A,COIN,Certain,,,,,,,20,2.72,1,,,,,ROMAN,293,296,ROMAN,,ROMAN,,,"A copper-alloy Q radiate of Allectus dating to the period AD 293 to 296 (Reece period 14). LAETITIA AVG reverse type depicting galley right with mast and unclear crew, waves. C Mint. cf. RIC V, Pt II, p. 569, no. 124ff. This coin has been considered for Sam Moorhead's corpus for RIC.",,,,,3,Allectus,"C mint (Uncertain, England)","Q radiate",,14,,,,,,"Radiate bust right","Galley right with mast, unclear crew and waves",[...]VS[...]AVG,"LAETITIA AVG",-//[Q]C,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,"Centred on parish","Returned to finder",,599144,images/pwalton/,bhe7b33c.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-05T16:58:27Z,2017-08-11T12:09:41Z
823235,https://finds.org.uk/database/artefacts/record/id/823235,BH-E77FCD,PAS586E77FC001D73,COIN,Certain,,,,,,,21,3.05,1,,,,,ROMAN,293,296,ROMAN,,ROMAN,,,"A copper-alloy radiate of Allectus dating to the period AD 293 to 296 (Reece period 14). PAX AVG reverse type depicting Pax standing left with olive branch and transverse sceptre. Mint of London. RIC V, Pt II, p. 561, cf. no. 33. It was originally identified as S P//PL, but is almost certainly S P//ML. This coin has been considered for Sam Moorhead's corpus for RIC.",,,,,3,Allectus,Londinium,"Radiate (antoninianus)",,14,,,,,,"Radiate, draped and cuirassed bust right","Pax standing left with olive branch and transverse sceptre","IMP C ALLECTV[...]","PAX [AVG]",S/P//(M)L,,,,,Eastern,Hertfordshire,"St. Albans","Restricted access",,,"Restricted access",,,,,"Centred on parish","Returned to finder",,599136,images/pwalton/,bhe77fcd.jpg,"Restricted info","Metal detector","Philippa Walton",BH,2017-01-05T16:44:44Z,2017-08-11T12:13:12Z
